id|launch name|water body|lat|lng|rating
24291|Explorer Park|Roanoke River|37.226211|-79.847238|3
24292|Rockhouse|Kings River|36.281575|-93.664068|5
24293|TVA Campground|Douglas Lake|35.959237|-83.534213|4
24294|The Farm|Kings River|36.344867|-93.642621|5
24295|Ledges Whitewater Park|French Broad River|35.684228|-82.617483|4
24296|Near Buncombe County Landfill|French Broad River|35.719079|-82.634858|3
24297|Fort Monroe|Chesapeake Bay (HRBT)|37.002566|-76.314332|4.5
24298|Dunkles Corner|Kinzua reservoir |41.795977|-78.913084|3
24299|Kiasutha Boat Launch|Kinzua Reservoir |41.780485|-78.892348|5
24300|Crystal River Preserve State Park|Crystal River|28.909056|-82.637277|4
24301|Crowder Lake University Park|Crowder Lake|35.397501|-98.702676|4
24302|Community Garden Launch|New River|37.142675|-80.544747|2
24303|Reeds Bay|Hilo Bay|19.725888|-155.062966|4
24304|Market Crescent|Onkaparinga River|-35.18092|138.50134|4
24305|Brandt Bottom Rd|Colorado River|29.830593|-96.772599|4
24306|Thousand Trails RV Park|Colorado River|29.724135|-96.612611|3.5
24307|Mahogany Mill Boat Launch|Bayou Chico|30.399709|-87.247087|5
24309|Highland Glen Conservation Area|Lake Huron|43.099534|-82.121225|4
24310|Kurt's Canoe and Kayak|Homosassa River|28.784643|-82.616072|5
24311|Easley Central Water District Dam Put-In|Twelve Mile River|34.777599|-82.771541|4
24312|Lay Bridge Road|Twelve Mile River|34.762334|-82.791817|3.5
24313|Maw Bridge |Twelve Mile River|34.742674|-82.802318|3
24314|Madden Bridge|Twelve Mile River|34.730228|-82.811259|3
24315|Liberty Highway|Twelve Mile River|34.802518|-82.749647|4
24316|Marshland Rd.|Susquehanna River|42.08253|-76.204615|4
24317|Barbours General Store|Loyalsock Creek|41.393614|-76.799441|5
24318|Loyalsock Creek takeout|Loyalsock Creek|41.250477|-76.935271|5
24319|South Prong, Jacks Fork River|Jacks Fork River|37.078074|-91.736911|4
24320|Bay Creek Access|Jacks Fork River|37.120928|-91.504381|5
24321|Eminence City Park Access|Jacks Fork River|37.153544|-91.355394|4
24326|timtrav|River|40.865212|-86.071077|2
24327|Leeseville Lake Marina|Leeseville Lake|37.060512|-79.395652|4
24328|Whitepoint Slipway|Cork Harbour|51.844206|-8.312344|4.5
24329|Tynemouth Sailing Club||55.016016|-1.417703|0
24330|Blyth||55.114489|-1.498279|3
24331|Loch Ken Access|Loch Ken |55.017302|-4.064448|4
24332|Fleetwood|Irish Sea|53.922942|-3.04862|3
24333|Bermuda Institute Of Sciences|Ferry Reach|32.370194|-64.695351|4
24334|Daniel's Head Beach Park|Daniel's Head|32.304681|-64.878146|3
24335|Newburg Lake Access|Newburg Lake|42.366414|-83.41361|3
24336|Tennessee River Gorge Island|Tennessee River / Nickajack Lake|35.023952|-85.460469|5
24337|Flint Creek, Vaughn Bridge Road access|Flint Creek, Tennessee River|34.463652|-86.974648|3
24338|Noatak R. - Nelson Walker Lake Put-In|Noatak River|67.651172|-155.32409|5
24339|Brighton Beach Park|Rideau River|45.397548|-75.673719|5
24340|Redneck Yacht Club|Terrapin Creek|33.999969|-85.599726|5
24341|Riverfront Park|French Creek |41.392385|-79.821092|3
24342|Steeles Rd|Bob's Lake|44.657789|-76.639576|3.5
24343|Lake Darling Campgrounds|Lake Darling|41.190607|-91.899371|3
24344|Lake Darling Boat Ramp|Lake Darling |41.188535|-91.889559|5
24345|President Boat Launch|Allegheny River |41.455729|-79.558774|5.5
24346|Buena Vista Ramp|Youghiogheny River|40.277435|-79.797039|3
24347|NAS Key West Marina|Sigsbee Marina Lake|24.58351|-81.773728|5
24348|Green Key|Gulf and inlets|28.254008|-82.756977|5
24349|Sydenham Lake Beach|Sydenham Lake|44.410782|-76.591569|5
24350|Sydenham Lake - Eastside|Sydenham Lake|44.436004|-76.526998|4
24351|Hwy E Bridge. |Pike River|42.638793|-87.824654|4
24352|Hwy A Bridge|Pike River|42.653683|-87.850086|4
24353|Petrified Springs Park|Pike River|42.65384|-87.874356|4
24355|Fr. Jacques Marquette Shrine & Boat Launch|Pere Marquette Lake|43.941904|-86.45261|5
24356|Buttersville Park Beach|Lake Michigan|43.937373|-86.453141|3
24357|Summit Park|Lake Michigan|43.855245|-86.433861|3
24358|Christmas Cove Beach|Lake Michigan|45.16906|-85.632534|2.5
24359|County Rd 46 Launch|Guntersville Lake|34.757401|-85.85923|2
24360|Capilha|grande lagoa|-32.742116|-52.576044|4.5
24363|molhes da barra|cassino|-32.182543|-52.14706|4.5
24365|Cherrywood Park|Lake Cherrywood|34.829229|-92.202636|2
24366|Bucks Lake Access|Bucks Lake|45.57656|-91.460046|4
24367|Firefly Road Launch - Rep. River|Republican River|40.125588|-99.47442|3
24368|Republican River - south of Orleans|Republican River|40.101987|-99.451932|2
24369|Republican River Fisherman's Gate|Republican River|40.108083|-99.423694|2
24370|Loxahatchee River Park|Loxahatchee River|26.977135|-80.141526|3
24372|Dauchite Park|Dorcheat Bayou|32.597802|-93.333223|3
24373|depart Défi Go Fetch|fleuve st-laurent|45.510653|-73.54781|2
24375|Rat River Access|Rat River|44.216163|-88.696649|3
24376|Lake Charles State Park|Lake Charles|36.062036|-91.143216|4
24377|Hiawassee River Launch - Murphy NC|Hiawassee River|35.084599|-84.036741|4
24378|Paradise Cove Marina & Campsite|Broad Creek/Neuse River|35.097216|-76.60645|5
24379|Simpson Creek|Simpson Creek/Bay River|35.148362|-76.639233|4
24380|Bay River North Branch|Bay River|35.144813|-76.766905|4
24381|Goose Creek|Goose Creek|35.056743|-76.914688|5
24382|Lee Creek Access|Lee Creek|35.692277|-94.352416|4
24383|Richland Access|Skunk River|41.250351|-91.969914|2
24384|Hwy 49|Sycamore Creek|36.320166|-87.050786|5
24385|Church Rd|Cedar Creek|43.337235|-88.102802|4
24386|Maryhill State Park|Columbia River|45.680003|-120.835637|2
24387|Wooly Hollow State Park|Wooly Hollow Lake|35.286863|-92.285958|3.5
24388|Game & Fish Office|North Platte River|42.820721|-106.379389|3
24389|Connah's Quay Slipway|River Dee|53.221352|-3.056816|4
24391|W State Road|Grand River|42.785017|-84.798561|4
24392|Jones Road|Grand River|42.792853|-84.818032|3
24393|Appomattox Water Authority |Appomattox River|37.21991|-77.52385|2.5
24394|Park Street|Cross Bayou / St. Joes Creek|27.827815|-82.754093|3.5
24397|Aroma Park Public Launch|Kankakee River|41.076021|-87.808564|4
24398|Sunnyside Road - NYS DEC|West River|42.656355|-77.331326|3
24399|West River - TrailLaunch|West River|42.657586|-77.328987|5
24400|Linger Lodge|Braden River|27.412021|-82.448621|4
24401|Oakland Mills|Skunk River|40.935237|-91.614873|3
24402|Faulkners Access|Skunk River|40.923756|-91.591867|1
24404|Water Works Park|Skunk River|40.937716|-91.620662|1
24405|Little Creek - Marx Rd|Little Creek|38.015559|-87.686024|3
24406|Big Creek - Blackburn Rd|Big Creek|38.025556|-87.839704|3
24407|Shudlick Park|Red Cedar River|45.492104|-91.742873|4
24408|Crazy Crab Restaurant|Cockrells Creek|37.838174|-76.279426|4
24409|Lake Poinsett State Park|Lake Poinsett |35.530205|-90.682822|4
24410|Old St. Francisville Ferry Landing|Mississippi River / Bayou Sara|30.762415|-91.395462|3
24411|Lake Leatherwood Launch|Lake Leatherwood|36.435109|-93.759082|5
24412|Otter Brook Lake|Otter Brook Lake|42.960042|-72.233216|4
24413|Fort Flagler Lower Campground|Townsend Bay|48.090005|-122.716856|5
24414|Wellington Point Park|Ladner Reach|49.085897|-123.121591|5
24415|Sheridan Springs Road and Buckby|White River|42.632019|-88.383897|3.5
24417|Scott Woods Park|Sycamore Creek|42.702632|-84.530663|1
24418|Biggie Munn Park|Sycamore Creek|42.684589|-84.522596|1
24420|Oaks Park|Willamette River|45.469406|-122.664496|4
24422|Ketchum Park|Rice Creek |42.2697|-84.951327|1
24424|Sycamore Park|Red Cedar River|42.717282|-84.536146|1
24426|Main Street - Olivet|Indian Creek|42.448402|-84.922332|1
24427|Cliffs Landing|Tensaw River|30.863177|-87.895338|0
24429|Mitchell Lake Ramp|Mitchell Lake|37.15546|-89.037869|3
24430|Black Cypress Bayou boat ramp|Black Cypress Bayou and Big Cypress Bayou|32.770959|-94.288396|3
24431|Waldport|Alsea Bay|44.427386|-124.068389|5
24432|Bixhoma Boat Ramp|Lake Bixoma|35.895917|-95.797574|5
24434|Chamber Springs Public Access|Illinois River|36.166937|-94.434458|3.5
24435|Lake Blackshear Dam|Flint River|31.848052|-83.94376|4.5
24436|32 Bridge - Flint River|Flint River|31.725041|-84.01913|3
24437|Muckalee Creek - Forrester Pkwy|Muckalee Creek|31.658432|-84.105325|2
24438|Pirates Cove|Muckalee Creek|31.644074|-84.123325|2
24439|Prison Road|Kinchafoonee Creek|31.764653|-84.253295|2
24440|Lake Pleasant Spillway|Lake Pleasant|33.854825|-112.292805|3
24441|East of the 10-lane Launch|Lake Pleasant|33.854999|-112.289017|3
24442|Lee Lake Access|Lake Lee|37.167297|-77.98124|4
24443|Wilcox Landing|James River|37.31706|-77.097772|5
24444|Blairs Valley Lake Launch|Blairs Valley Lake|39.697479|-77.941087|4
24445|Fellows Lake Boat Launch|Fellows Lake|37.315503|-93.205513|4
24446|C470 - South Platte Put In|South Platte River|39.566594|-105.040264|3
24447|Surf Wave|South Platte River|39.595959|-105.028664|3
24448|Schumann's Boat Ramp|Lake Dunlap|29.671613|-98.070373|4.5
24449|Tumbling Creek|Ocoee Lake #3|35.023905|-84.459777|4
24451|Kirby Ditch|Big Horn River|43.678223|-108.190117|3
24452|McCarthy|Bighorn River|43.682466|-108.176713|2
24453|Salt River Run Marina|Salt River Run|29.349861|-81.732013|4
24454|Kane's Marina|Detroit Lake|44.735607|-122.157261|3
24455|Beachmont Canal Park|Ventura Beach|34.254112|-119.261934|5
24457|Valley View Ferry|Kentucky River |37.847678|-84.436028|3
24458|Public Launch|Bayou Laurier|29.187072|-90.091887|4
24459|Bayshore Waterfront Park|Raritan Bay|40.438374|-74.089404|4
24460|Cherokee Dam|Cherokee Lake|36.167814|-83.504071|4
24461|Swann's Marina|Douglass Lake|36.035652|-83.331674|4
24462|Free Douglas Lake|Douglas Lake|36.038594|-83.335231|3
24463|Cherokee Lake Ramp|Cherokee Lake|36.155895|-83.512627|4
24465|Lake Defiance Launch|Lake Defiance|42.321783|-88.226523|4
24466|Pick Bridge|North Platte River|41.538499|-106.8815|3
24467|Spring River Park|Spring River|37.022848|-94.721434|4
24468|Peoria Boat Ramp|Spring River|36.93412|-94.74467|4
24469|Lake Chaminwood Preserve|Lake Chaminwood|41.466512|-88.204175|3
24470|Hadfield Marine Center|Yaquina Bay|44.623598|-124.044952|4
24471|Rogue Brewery|Yaquina Bay|44.620425|-124.05001|3
24472|Florence|Siuslaw River|43.966259|-124.108572|2
24473|Phelps Lake Kayak Launch|Phelps Lake|32.948164|-96.447227|4
24474|Raymond Cameron Lake (formerly Caruth Lake)|Raymond Cameron Lake|32.944309|-96.456814|3
24475|A street pier|Boston Harbor|42.291519|-70.883395|6
24476|Lake Monticello |Monticello Reservoir |34.327501|-81.285608|4
24477|Scheck's Place State Campground|Boardman River|44.651673|-85.453857|5
24478|Ranch Rudolf|Boardman River|44.657313|-85.437595|5
24479|Launch Site (Brown Bridge Rd)|Boardman River|44.673124|-85.401165|4
24480|Cass Rd|Boardman River|44.697457|-85.62242|3
24481|Miami River County Park|Great Miami River |39.542832|-84.354667|6
24482|McKains Access|Skunk River|41.226139|-91.888922|3
24483|Charteris Bay|Lyttelton Harbour / Whakaraupo|-43.645648|172.709188|4
24484|Murray Jones Reserve|Rangitopuni|-36.753551|174.596401|4
24485|Linn Launch|Allegany River|42.050615|-78.356944|4
24486|Grantham Point - Mount Dora Lighthouse|Lake Dora|28.795161|-81.642947|4
24488|48 Bridge |Lake Wedowee|33.308543|-85.579123|5
24489|48 Pocket|Lake Wedowee|33.308873|-85.58196|4
24490|Old 431|Lake Wedowee|33.368391|-85.476096|4
24491|19 Tallapoosa|Tallapoosa River|33.582066|-85.591764|4
24492|36 Tallapoosa|Tallapoosa River|33.551271|-85.609387|2.5
24493|431 Bridge|Tallapoosa River|33.509664|-85.624868|4
24494|88 Bridge|Tallapoosa River|33.438774|-85.609795|5
24495|Lake Boondooma Camping Grounds|Lake Boondooma|-26.103677|151.448381|4
24496|Warwick Pond Access|Warwick Pond|41.727878|-71.413571|2
24497|Gray's Lake (West Beach)|Gray's Lake|41.572206|-93.643147|2
24498|Salmon Falls River Access|Salmon Falls River|43.278762|-70.883159|3
24499|Hubbard Road Access|Little and Salmon Falls Rivers|43.304488|-70.897927|3
24500|Scotland Bridge Road|York River|43.1602|-70.70876|3
24501|Millennium Launch|Shenango River|41.037358|-80.402716|4
24502|Cutright SRA|Lake Monroe|39.069349|-86.401883|3
24503|Smoak Bridge Landing|Lake Blackshear|31.847827|-83.917006|4
24504|Muckalee Creek - 32 Bridge|Muckalee Creek|31.73201|-84.124524|1
24505|Muckalee Creek - 195 Bridge|Muckalee Creek|31.776145|-84.139055|2
24506|Elba Public Boat Ramp|Pea River / Whitewater Creek|31.413048|-86.062182|5
24507|County Road 107 Bridge|Pea River|31.550165|-85.830478|2
24508|Ecofina Creek - 388 Bridge|Ecofina Creek|30.384695|-85.557358|4
24509|Mexico Beach Canal|Gulf of Mexico|29.9542|-85.424436|5
24511|Guy Sandy Rd.|Lake Arbuckle|34.453877|-97.047322|3
24512|Arlington Park|Mobile Bay|30.646644|-88.059384|4
24514|Treasure Lake|Treasure Lake|39.076575|-84.846185|3
24516|Skansie Brothers Park|Gig Harbor|47.330591|-122.58134|3
24517|Bullock Pen Lake Ramp|Bullock Pen Lake|38.793401|-84.646745|3
24518|Gleason Hollow Launch|Allegany River|42.018061|-78.341986|1
24519|Whiskey Chitto Mittie Launch|Whiskey Chitto|30.698772|-92.894109|4
24522|Horse Creek - behind Langley Pond|Horse Creek|33.520516|-81.847498|4
24523|Clark Rd. - several small roadside spots|Holston River|36.191993|-83.565724|3
24524|Loron Williams Boat Ramp|Lake Blackshear|31.855247|-83.933456|4
24525|Neals Landing|Chattahoochee River|30.973677|-85.005992|4
24526|Eveleigh|Rough River|37.58817|-86.32679|3
24527|Brighton Access|Skunk River|41.19495|-91.809662|3
24528|Entry to Lake Meade/Lake Cohoon|Lake Cahoon/Lake Meade|36.753912|-76.627069|4
24533|baston|lake|52.702093|-0.325938|4
24534|St Jean St.|Detroit River|42.357291|-82.96426|4
24535|Rock Run Rookery - Youngs Road Entrance|Rock Run Rookery|41.46498|-88.171718|3
24536|Tipton Ford Fishing Access|Shoal Creek|36.98367|-94.441028|5.5
24539|Dement Bridge|Duck River|35.466518|-86.294652|4
24540|Bicentennial Park|Deep River|41.571009|-87.24044|4
24542|Gail Borden Library|Fox River|42.043779|-88.288987|6
24543|Elgin - Fox River Access|Fox River|42.040697|-88.288359|6
24545|Steamboat Landing|Steam Boat Creek / Sand Creek|32.602387|-80.293031|4
24546|Watershed 1 / Wiregrass Road|Watershed|33.186338|-86.173604|3
24547|Crystal Lake Boat Launch|Willamette River|44.551503|-123.251729|3.5
24548|Hyak County Park|Willamette River|44.63862|-123.160439|5
24549|Willow Creek State Recreational Area|Willow Creek Lake|42.177112|-97.57694|3
24550|Shore Acres Fire Station Park |Old Tampa Bay|27.821333|-82.605606|4.5
24551|Gravel Ramp area off Beulah Church Dr|South Holston (Boone Dam Tailwaters)|36.460951|-82.460652|4
24552|River Road Portage|Saco River|43.665822|-70.60122|3
24553|Emeralda Island Rd.|Emeralda Marsh|28.91099|-81.802268|5
24554|Harris Street Bridge|Harpeth River|36.152913|-87.11892|4
24555|Spectacle Pond|Spectacle Pond|41.699186|-70.455728|1
24556|Wolf Lake|Wolf Lake|27.42373|-81.477486|2.5
24557|Lovejoy Pond|Lovejoy Pond|44.522988|-69.471464|3
24558|South China Town Landing|China Lake|44.397348|-69.572731|3
24559|Sebasticook Benton Launch|Sebasticook River|44.580251|-69.552898|3
24560|North St Launch|Messalonskee Stream|44.564558|-69.648667|4
24561|Dupage River @ Hanover Park|Dupage River|41.974891|-88.139135|3
24562|Hanover Park|Dupage River|41.966818|-88.153461|4
24563|DuPage River Trail|DuPage River|41.448687|-88.240096|5
24564|Route 29 Bridge|Mackinaw River|40.443951|-89.652741|2
24565|Coonsford Bridge|Mackinaw River|40.679039|-88.942481|4
24566|Mississippi West Regional Park|Mississippi River |45.222531|-93.459726|5
24567|Bullhead Point |Sturgeon Bay|44.841837|-87.395704|3
24568|Mississippi River Community Park|Mississippi River|45.208656|-93.417446|5
24569|Front Street Public Launch|Nashua River|42.762381|-71.468022|4
24570|Hummel Park|White Lick Creek|39.683971|-86.393555|4
24572|Ghost Lake Recreations|Ghost River|51.223638|-114.718863|3
24573|Beecham Ave. |West Branch DuPage River|41.869214|-88.162551|4
24574|Eastaboga Road Bridge|Cheaha Creek|33.534486|-86.041761|4
24575|Jackson Trace Road|Choccolocco Creek|33.547904|-86.096781|4
24576|Hwy 77|Choccolocco Creek|33.561919|-86.127038|4
24577|Warrenville Launch|DuPage River|41.821367|-88.173323|4
24578|Perry's Bend|Onkaparinga River|-35.157392|138.498713|3
24579|Iroquois NWR|Oak Orchard Creek|43.107916|-78.28236|3
24582|Old Tipp Town |Tippecanoe River |41.218656|-86.116076|5
24584|Garden Island|Port River|-34.805206|138.539958|4
24587|Chapmans Pond Access (Westbrook CT)|Chapmans Pond - Tributary into Long Island sound|41.288109|-72.492184|2
24588|Rotary Park - Little Falls Marina|Erie Canal / Mohawk River|43.034678|-74.865509|3
24589|Steele St.|Hitchcock Creek|34.948852|-79.771123|4
24590|Rancocas Creek Access|Ronccocas Creek |40.02473|-74.91195|3.5
24591|Norman J. Levy Park|Merrick Bay|40.649548|-73.564666|4.5
24592|Cox Ferry Lake, Waccamaw NWR|Waccamaw River|33.791862|-79.050115|3.5
24593|Elvis Presley Lake Launch|Elvis Presley Lake|34.30288|-88.649757|4
24594|Clear Creek Landing|Sardis Lake|34.428576|-89.711178|0
24595|McDowel|DuPage River|41.785217|-88.178765|2
24596|Stoneman Bridge|Merced River|37.740118|-119.573896|3
24597|Cathedral Beach|Merced River|37.723691|-119.62473|3
24598|Sentinel Beach|Merced River|37.735816|-119.604549|3.5
24599|Anchor High Marina|Cumberland River/Old Hickory Dam|36.298215|-86.645747|4
24600|Obey River Access|Obey River|36.416419|-85.026805|1
24602|Sarah's First Splash |West Reservior|41.685032|-70.113034|3
24604|Covered Bridge|Sherman's Creek|40.365382|-77.123126|1
24605|Boca Chica Beach (aka Geiger Beach)|Atlantic Ocean|24.566191|-81.672728|4.5
24606|Lower Sugarloaf Channel|Lower Sugarloaf Sound / Florida Bay|24.633794|-81.585202|3
24607|Bow Channel|Atlantic Ocean and Florida Bay / Gulf of Mexico|24.663008|-81.512289|2
24609|Get out Bridges|Sherman Creek|40.384139|-77.033488|1
24610|Lake Shelby Ramp|Lake Shelby|38.230819|-85.220966|3
24611|Little Oak Rd|South Holston Lake|36.518938|-82.06382|3
24612|Woodlands Road Launch Area|Rivanna Reservoir|38.094689|-78.489123|3
24613|River Street Park|Dutchmans Creek|35.302869|-81.00574|2
24614|Coginchaug River Launch|Coginchaug River|41.573567|-72.661039|4.5
24615|Windsor Ave.|Dug Pond|42.272464|-71.365075|3
24616|Hamlet City Lake|City Lake|34.885703|-79.691066|2
24617|Island Ford Rd.|French Broad River|35.178003|-82.755045|3
24619|A.L. Kinsaul Park|North Bay|30.250631|-85.662463|3
24620|LJ Schooner's|Rocky Bayou|30.4954|-86.444329|3
24621|Jamesville Beach|Jamesville Reservoir|42.969544|-76.070552|4
24622|Peterson Rd - unmaintained local access|Benoir Lake - High Falls River|45.192627|-78.147259|4
24623|Michael Park|Lake Michael|36.106588|-79.249344|4
24624|Spring Creek Boat Ramp|Spring Creek|34.747468|-87.721703|3
24625|East Elk Rock Boat Ramp|Red Rock Lake|41.401214|-93.060242|5
24626|White Breast West|Red Rock Lake|41.382086|-93.03191|5
24627|Parkside Marina Resort|Calcasieu River / Indian Bayou|30.303287|-93.248704|1
24628|Moss Bluff River Launch|Moss Bluff River|30.299495|-93.18847|1
24629|White Oak Park |Calcasieu River|30.295862|-93.118708|3
24630|Fitzenreiter Park|Calcasieu River|30.2655|-93.197659|4
24631|English Bayou Access|English Bayou|30.262982|-93.16766|3
24632|Ferry Road Boat Launch|Multnomah Channel|45.653701|-122.838416|4
24633|South Fork Black Bayou Access|South Fork Black Bayou |30.026389|-93.21254|2
24634|North Black Bayou Access|North Black Bayou |30.085135|-93.213519|2
24635|Nelson Rd. (end)|Bayou |30.097833|-93.248805|2
24636|Brush Creek Recreation Area|Brush Creek|36.237433|-87.054442|3
24637|Sams creek|Cumberland River|36.225661|-87.03627|3
24638|Sycamore Creek Ramp|Sycamore Creek|36.302947|-87.127832|4
24639|Kayak Team Turbigo|Ticino|45.528689|8.733698|5
24640|Reelfoot Lake State Park|Reelfoot Lake|36.362957|-89.431679|3
24641|Balsa|Rio Arinos |-12.324681|-56.977264|2
24642|Tower Road Boat Launch|Skokie Lagoons|42.113521|-87.774721|4
24643|Old Launch|D'Olive Creek|30.654397|-87.913256|2
24644|Mount Morris-Park Inn Liquor Store|Genesee River|42.739059|-77.880465|4
24645|Cuylerville |Genesee River |42.776974|-77.840916|1
24646|Lucas Park Rd|Trading Cove / Thames River|41.498139|-72.08717|4
24647|Hanover Boat Launch|Cattaraugus Creek|42.564359|-79.128267|3
24648|Ruston Way South|Commencement Bay|47.295211|-122.499702|4
24649|Brown's Point|Commencement Bay|47.30465|-122.443769|3
24650|River Park|Barren Fork|35.681864|-85.781161|5
24653|River Street Launch|Black River|42.995286|-82.446178|2
24654|Googin's Island|Androscoggin River|44.342494|-70.187429|2
24655|Riverside Rd.|Farmington River|41.869397|-72.791731|3
24656|Molly Wagon|West Fork White River |36.053486|-94.083009|2
24657|412 turnout / Kincheloe Rd|Illinois River |36.173459|-94.39078|4
24658|Matthews Beach|Lake Washington|47.696578|-122.272572|3
24659|Gibbstown Bridge (north)|Intercostal Waterway / Marsh|29.934714|-93.078746|3
24660|Gibbstown Bridge (south)|marsh|29.929015|-93.078254|3
24661|Highway 150 Bridge |Bear River|41.170301|-110.878927|3
24662|Beeswax Boat Ramp|Lay Lake|33.177352|-86.520823|3
24663|Coronado Ferry Landing|San Diego Bay|32.699344|-117.17027|4
24664|Manzanita Lake Access|Manzanita Lake|37.247125|-119.517941|4
24666|Pebble Beach|St. Clair River|42.966649|-82.421523|3
24668|Norman Road|Black River|43.087021|-82.777837|2
24669|Highway 53|Wolf River|30.594789|-89.33947|4.5
24670|Beard Road|Black River|43.051252|-82.595677|4
24671|Knapp Recreation Area|Portage Lakes|40.986183|-81.513651|4
24672|La-Valette Ave. Launch|LaFayette River|36.880798|-76.275374|4
24673|Silver Creek Metropark|Silver Creek Lake|40.99365|-81.686413|5
24674|Big Sugar Boat Ramp and Dock|Big Sugar Creek / Bay|38.782752|-84.808846|3
24676|Sugar Bay |Sugar Bay / Paint Lick Creek|38.799258|-84.797484|3.5
24677|Coxsackie Boat Launch|Hudson River|42.353264|-73.795456|4
24678|Warsaw boat ramp |Craigs Creek |38.769204|-84.935381|5
24679|Plank Road Meadow|Des Plaines River and Salt Creek|41.81796|-87.831777|3
24680|Currituck Rural Center Launch|Currituck Sound |36.126159|-75.817316|5
24681|Wadhams Rd. Launch|Black River|42.989707|-82.538137|4
24682|Woodsong Park|Black River|43.009527|-82.570667|4
24683|Tangen|River ocean summit |59.136159|10.930796|4
24684|Skjærgården beach|Østre Hvaler|59.026153|11.041248|4.5
24685|Kampersvik|Bohuslan |58.648063|11.291225|4
24686|Groveport Rd.|Big Walnut Creek|39.868157|-82.932512|5
24687|Wishon Cove|Wishon Cove - Bass Lake|37.298744|-119.536499|4
24688|Site 103 |Mauch Chunk Lake|40.838297|-75.812699|5.5
24689|Waubonsie Lake Park|Waubonsie Lake|41.738841|-88.261172|2
24690|Spring Lake Park|Spring Lake|41.755108|-88.22815|3
24691|Shady Oaks RV Park|Lake LBJ|30.726873|-98.38837|4
24692|Reach|Reach Lode|52.273351|0.29223|3
24693|Deer Creek State Park- small craft only|Deer Creek|39.638172|-83.267079|2
24694|Hwy 52 Effingham Bridge|Lynches River|34.051482|-79.754111|4
24695|Pickeral River|Pickeral River (near Dollar Lake)|45.919587|-80.241506|4
24696|Cowichan Bay Kayak Launch|Cowichan Bay|48.743172|-123.629515|4
24697|Becks Fish Camp|Escambia River|30.623494|-87.26785|2
24698|Nix Bridge|Lake Lanier|34.362533|-83.986277|4
24700|Hilltop & Fairgrounds Rd|Little Miami River|39.724131|-83.963645|3
24701|McCann Road|Thornapple River|42.689916|-85.41388|5
24702|Michi-Aho |Michigamee River|46.084019|-88.223584|4
24703|Case Eagle Park|Fox River|42.735339|-88.22563|4
24704|Bushnell Park|Fox River|42.671527|-88.264758|4
24705|North Side Delta Lake|Delta Lake|43.311551|-75.381536|3
24706|Herrington Manor|Herrington Lake|39.454818|-79.454145|5
24707|Zittel's Marina|Nisqually Reach|47.164625|-122.809778|4
24708|Keep Loudoun Beautiful Park|Goose Creek|39.085618|-77.511441|1
24709|Lake Catherine Island Marina|Lake Catherine|30.149905|-89.740646|5
24710|Bullocktown (under bridge)|Little Pigeon Creek|37.972005|-87.223164|2
24711|Erickson Ranch|Ashtabula River|41.852748|-80.727572|3.5
24712|Twin Lakes Launch|Twin Lakes|42.334684|-85.647705|3
24713|Wolf Lake Launch|Wolf Lake|42.301113|-85.787562|4
24714|Fish Lake Launch|Fish Lake|42.325501|-85.805989|4
24715|School Section Lake Launch|School Section Lake|42.291704|-85.951221|4
24716|Marina Shores Apartments|Lake Norman|35.48755|-80.885977|4
24718|Ohio Brush Creek|Ohio Brush Creek|38.894983|-83.456872|5
24719|Lake End Park|Lake Palourde|29.720045|-91.187219|3
24724|Dalbey Memorial Park|Dalbey Park Fishing Lake|44.266154|-105.4888|5
24725|Panther Park Lake|Panther Park Fishing Lake|43.762638|-105.482183|3
24730|Eagle Creek Landing|Tualatin River|45.413528|-122.938502|2.5
24731|Hagg Lake|Henry Hagg Lake|45.482581|-123.210985|4
24732|Hoover Sunbury Rd. Launch|Hoover Reservoir|40.176838|-82.87248|4
24733|Middle Beach Boat Ramp|Salt Creek|-34.611325|138.414382|4
24735|Haw Bridge|River Severn|51.948562|-2.227462|3.5
24736|Crystal River - Rural|Crystal River|44.312483|-89.159564|4
24737|Waupaca River - Hwy 22/54|Waupaca River|44.343563|-89.03481|4
24738|Riverside Park|Waupaca River|44.350829|-89.062058|4
24739|Riverview Park|Waupaca River|44.35919|-89.083977|4
24740|Waupaca River - Covered Bridge Rd|Waupaca River|44.358799|-89.113385|3
24741|River Rd|Wisconsin River|44.598229|-89.645517|4
24742|Wisconsin River CR-HH|Wisconsin River|44.500483|-89.59575|3
24743|McDonald Island|Wisconsin River|44.506396|-89.593787|3
24744|Al Tech County Park|Wisconsin River|44.481182|-89.574784|3
24746|Narrow Lake Access|Narrow Lake|42.436224|-84.779956|3
24747|China Township Park|Belle River|42.768218|-82.511981|2
24748|East China Twp Park Water Access|Belle River|42.757096|-82.490244|4
24749|Water Access Springborn Road Access|Belle River|42.737557|-82.496552|3
24750|Lake Alliance Access|Lake Alliance|42.619482|-84.753011|2.5
24751|Lost Lake Access|Lost Lake|47.333879|-121.39368|2
24752| Water Access Fred Moore Bridge|Pine River|42.816811|-82.510843|2.5
24753|Bowen's Creek|Philpott Lake|36.770758|-80.059818|4
24754|Lighthouse Cove Lions Park|Lake St. Clair|42.310418|-82.46487|5
24755|Old Launch|Old Hickory Lake |36.296534|-86.613076|5
24756|Babcock Pond Access|Babcock Pond|41.548336|-72.394696|4
